Title,Title_URL,Image,likes,comment,collect,share
#故事 #科普一下 #中药材#何首乌,https://www.douyin.com/video/7091582153674247455,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e4fa91691e194e66b85b4dd4b20e975f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=8RiZNtbPuinbJWEty0tYacBZWCM%3D,64,1,15,11
#黄精#故事 #科普一下 #中药材,https://www.douyin.com/video/7091254230635318541,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/63a442fe41014dc18e24dc056b6bf2e2~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=ZCOYowKb5G4zA6wXcYx0kDN9To0%3D,136,4,43,26
#皂荚#故事#中药材#科普,https://www.douyin.com/video/7090833972552420645,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/01085804703e4177bf39a71705c54486~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=cBVFlvOQS2b7Rna3MUVoTs09sAw%3D,120,5,28,8
#辛夷花#故事#科普一下 #中药材,https://www.douyin.com/video/7090476632485530917,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/1ca11592fa684b62840b342a8b790f0e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=K7GaQ0oqNySwe3oEyGTpPwoBm6U%3D,6778,359,1795,917
#常山#故事 #科普一下 #药材,https://www.douyin.com/video/7090095652956392711,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/9f8553c09cae481db0dbc2300ab7fc7c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=AfZPaKM%2BNRI%2FkBbJENSJX3OCssI%3D,228,12,39,14
#故事 #科普#沙棘#中药材,https://www.douyin.com/video/7089754984790641934,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/07703e37a2864202bf25524c3f661f9e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=6BU%2B0lZzdzBOdcqBSvnYiwVOItU%3D,182,6,33,27
#故事 #科普一下 #中药材#茯苓,https://www.douyin.com/video/7089352546208222501,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/9109b512268248eda63a97093edefb62~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=kqokmQUzQUnRhe%2BtJfo7Mbj%2FA%2F8%3D,75,1,16,29
#知母#故事 #科普#中药材,https://www.douyin.com/video/7089001712702328071,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/e917c01bcbf04a0f8c6e70d0e4f6a50e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=JgAlk2bo3WotK2K26G%2B5jvlyioI%3D,914,23,115,56
#故事 #中药材#科普#当归,https://www.douyin.com/video/7088617402300255495,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/720a0aeef85543ceb77c2b039a2d888d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=zW7pdXg54Q8P7dY9ohDe0I7VjTY%3D,156,10,34,25
#桐叶#中草药 #中药 #故事,https://www.douyin.com/video/7088243354080644366,https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/7b46cec943ee4d1aa69dfc8d25a255cc~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=Ktr3stGD1%2FFXA6BSQ8U%2BaNl4MT4%3D,141,12,31,21
#故事 #仙人掌#科普#中药材,https://www.douyin.com/video/7087880089156717832,https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/35ec6f9e4cfd4accbedd0f05ea1bc865~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032963200&x-signature=0apMgRW%2FFOP1JW6cbVFBLlh6pDQ%3D,79,4,22,13
