Title,Title_URL,Image,Likes,likes,comment,collect,share
挖地三尺才找到的红土，以棉花作骨以藏药化魂，最终获得神性蜕变 #非遗传承 #纪录片解说 #老手艺 #热贡 ,https://www.douyin.com/video/7352438575536901386,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/3ead8ade62a74af0a2f1617e90f095ca~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=biWS11L8SUlFKzThv67J1aZnqE8%3D,1747,1750,45,264,72
用四十九张八仙桌，摆成五米高的龙门阵，而这仅仅是他们的戏台 #非遗传承 #纪录片解说 #老手艺 #高台地戏 ,https://www.douyin.com/video/7352071435982097703,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/cb3f49345eca4b6080330bbe4e06295f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=q4FJ6RrDxFtyMrX22q8geS7vRwM%3D,1001,1007,12,153,34
发霉的大豆才是好大豆，里面蕴含着中国古老的酿造智慧 #非遗传承 #纪录片解说 #先市酱油 #老手艺 #古法 ,https://www.douyin.com/video/7351694417733963049,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/95836d8f9b294b1fae176082559ad57d~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=dj1BPaC9JFd5iUDkX6H0zh%2FgmYk%3D,6484,6519,195,1093,370
这比激流勇进还刺激，他们靠着几个羊皮，成为了黄河上最勇的猛士 #非遗传承 #羊皮筏子 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7351324083931450651,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/4f897034a1df41cfa02b9bd65eac1593~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=sC0osimpcukDFI8A6Z%2FOYcM26BI%3D,5.0万,50000,1042,5929,5067
这是中国最后的枪手部落，神秘的成人礼，奖品竟是一把合法的火枪 #枪手部落 #纪录片解说 #岜沙苗寨 ,https://www.douyin.com/video/7350956663282748726,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/c0593c4e57fb41ba85d9f49374d7b099~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=lw1K0C%2Fl5c0ykU5CynnhpTWp9z4%3D,8.2万,84000,850,7833,2458
踩着高跷下海捕鱼，一个风浪过来人可能就没了，比杂技还像杂技 #非遗传承 #高跷捕鱼 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7350583108078488841,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/7b314243e4844090b6bdec65d5450fdb~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=7Z0ruVdNzOGn5WAR%2FzmqRVLWv34%3D,9501,9535,117,1360,688
在海面上敲锣打鼓，这是汉沽人沿袭百年的捕鱼绝技，效果杠杠的 #非遗传承 #汉沽飞镲 #纪录片解说 #传统技艺 ,https://www.douyin.com/video/7350230617654709513,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ba04b137a73e4803baf676c4fe0accfe~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=lRbZFvPyT1raOkgtC6LVwS%2BPsbo%3D,733,734,17,89,57
金门被投掷的数十万没炮弹，用来制作菜刀，这是天然的附魔 #菜刀 #纪录片解说 #老手艺 #锻刀 ,https://www.douyin.com/video/7349843915651943721,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d1e891d882814efcaf364257dc323543~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2Fu%2B%2BcXQwBsmoxTCknSaFbDa5Xrg%3D,4.5万,45000,1527,5334,2837
用丝线紧紧包裹住马尾，才能缝出特有的浮雕质感，刺绣界的活化石 #非遗传承 #马尾绣 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7349106331996982555,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d159e7c76c004383a224a185b0c01e85~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=pz7F2TeyWScmpjdOgN84wqgSsDU%3D,2519,2519,63,323,147
你可能对小众玩意有什么误解，一个鸟笼38万拍卖价，有点离谱 #非遗传承 #纪录片解说 #老手艺 #鸟笼 ,https://www.douyin.com/video/7348744484257041727,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/38e69d878ddc4fba85920267dc152b28~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2FUR9K61KUB27X61Bs70ETis5SbM%3D,2876,2896,114,487,243
五年以上的陈年老艾，才适合做成这根卷，针灸有了它如虎添翼 #非遗传承 #艾条 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7348364472173497627,https://p9-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/5b25a83c92a540fcbb2763229d65fcd9~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=MPfpjRhnaWGTrXsnspiOBYQFy5g%3D,1876,1878,52,233,158
老人一口气将猪肝吹大两倍，当地人的无上美味，外地人的黑暗料理 #吹肝 #纪录片解说 #老手艺 #地方特色美食 ,https://www.douyin.com/video/7347989788907080998,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/2e37c3e24bfb4058b1fd66717c17fa45~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=xVLRVqllFPoRXM03FeJ9Sj0xvE4%3D,2233,2236,63,339,156
老人在悬崖上打劫蜜蜂，眼睛被蛰肿了都不管，还喜笑颜开乐此不疲 #采蜜 #老手艺 #纪录片解说 #传统技艺 ,https://www.douyin.com/video/7347616300367154471,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/04ec975001de402bb829ae790498e51f~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=7VJml%2FOOsOjwNLeiucCwDM33mkc%3D,614,613,23,87,24
牙口不好的老人，就爱这一口碰牙酥，是时候重新认识下五仁月饼了 #非遗传承 #老手艺 #五仁月饼 #传统手艺 ,https://www.douyin.com/video/7347245801476721930,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/364b458e09b04d75b53927a56864cb95~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=fd79YIgJWR2wXRdL5BdpLA6L6%2BQ%3D,1629,1632,72,310,68
老人被海浪卷走三次，却依然要继续采集石花，它到底有什么魔力？ #石花 #石花膏 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7346874108681964837,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/26f589bb7fdc4534b8ac0e4545f88436~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=q%2FYGNED%2BGQv2lL5Bv60wyhfzXx4%3D,9560,9576,222,917,797
源自民间的不值钱麦秸，最终竟能走进宫廷，成为变废为宝的典范 #非遗传承 #麦秸画 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7346514015297801535,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/e1881ba58a10403c8d5e5aa412d38ea3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=CiA5t3Kp8QGQux8qTMWKGCnlVug%3D,961,966,14,195,84
弹棉花的快乐再也见不到了，一把木槌一把弓，就是一场音乐舞台剧 #非遗传承 #弹棉花 #老手艺 #纪录片解说 ,https://www.douyin.com/video/7346187147180789018,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/2ed59092434c4788959f10a62a17727c~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wsBrPauEDfFUBtp5I9P5iNZ0%2BNY%3D,3.2万,33000,1833,2802,1698
炮制方式不同，就会产生不同的药性，老实敦厚的大黄被玩出了花来 #非遗传承 #纪录片解说 #大黄 #中药炮制 ,https://www.douyin.com/video/7345821459404688649,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/81dfc5b288b84565be258dcd3c060b7a~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=OBf3xSV5trluqvyQI3TeGBIjuwo%3D,5212,5329,200,1195,333
老人对可怜的小树上下其手，不仅要扒它的一层皮，还要保证它活着 #非遗传承 #杜仲 #纪录片解说 #本草 ,https://www.douyin.com/video/7345396430246268196,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/9f35bd860a9e452f8743bd7926be8a8b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=S2QpFediqyJRAPNj8%2BpzMeas90E%3D,2.1万,21000,742,2575,1113
一口古井成就一方贡胶，历经九十九道工序，等闲吃不到一口 #非遗传承 #东阿阿胶 #纪录片解说 #古法 ,https://www.douyin.com/video/7345022343065980171,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/7616754cb18d44178f63e56d441d80a3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=OKnGDQa%2BGrz68oXQg3nVrB0KhTY%3D,1.4万,14000,403,1084,993
不怕陈皮干又丑，就怕橘皮带红印，形如莲台是它最后的低调 #非遗传承 #化橘红 #纪录片解说 #中药炮制 ,https://www.douyin.com/video/7344297350392827173,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/bbd4aa4113fa450ba8ebc7ebc2251645~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=w2oKpXCyugpuebMw96IkiljSLZU%3D,1.2万,12000,483,1535,1898
老人从沙漠中掀起数米长的根茎，却是中药中使用频率最高的药材 #非遗传承 #甘草 #纪录片解说 #中草药 ,https://www.douyin.com/video/7343908435785714971,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b6cd58ff147e43cb887ebf4dfbc8b619~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Hcncm6KS1BUTzKOeMLe8iTvy4Pc%3D,1.4万,14000,397,1385,473
一寸白芍切出360片，每片还不到0.1毫米，要论匠心无出其右 #非遗传承 #纪录片解说 #中药炮制 #老手艺 ,https://www.douyin.com/video/7343536897840467254,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ffe0340bd1434711b4aefe053a685912~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=YmNd%2F5DMQ1hwPAJdDm46Imya4V0%3D,2.5万,25000,479,1356,768
杂草只是在水里泡了七天，就成了最古老的染料，青出于蓝而胜于蓝 #非遗传承 #蓝靛 #纪录片解说 #古法传承 ,https://www.douyin.com/video/7342792205700025638,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/75b07f5164e6450bb3e5bc3f615b7217~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=3UHA%2FsGx05h8B2pU31d4I3e5A3o%3D,3.7万,37000,1445,6153,2814
3斤黄金上万部件，才能拼成花丝镶嵌，堪称首饰工艺的百科全书 #非遗传承 #花丝镶嵌 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7342423065659182345,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/d0616ee7c3e44ec492c06dd95b6866cf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=wzfaB8Edgx1va6vJJKZVkZBkW7o%3D,1078,1079,14,172,46
你对香椿避之不及，可能是因为吃到了臭椿，一般人根本分辨不出来 #香椿 #纪录片解说 #一日一植物 #美食 ,https://www.douyin.com/video/7341678862713081115,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/4714249dad6c48d5be2085f95d4c8510~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=2ilvLzLQW%2BMFuajbqb5mspEl%2Ft4%3D,2010,2010,98,301,383
原来用水也能榨油，反而比直接打榨的更香醇，八代人的古法传承 #非遗传承 #古法传承 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7341312809386478884,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/f5cbfd44f990444aadddbdc068099854~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=ThWGewQ%2F6Qbm1VOQft8gi%2BEq02s%3D,1053,1055,30,180,47
头一次知道箭的挠度的重要性，不考虑它，再好的神弓也要射歪了 #非遗传承 #弓箭 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7340945071627324691,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/ab4ea028bff74f62b51769d5048728fe~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=t38v6CF%2BrMEISHLGoZFEfECxBU8%3D,1.3万,13000,286,1551,416
这是建国以来身价最高的风筝，想要让它飞起来，竟然还要用到风洞 #非遗传承 #板鹞风筝 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7340576073438072091,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/cd9940092f0348fa90c7bd3273024c27~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=vMvSrX3L8q5BKMQbosI4bhryKKU%3D,4.5万,45000,739,3648,2188
又酸又臭还辛辣刺鼻，闻一口就能原地去世，却有着极致的性感味道 #苞谷酸 #纪录片解说 #美食 #地方特色美食 ,https://www.douyin.com/video/7340208347471007015,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/66b7c7089cbc484094855ef790fb7760~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=V90%2F4ofxr%2FMC7%2BH9g1ginif4k9Q%3D,2.5万,25000,953,1807,3396
把整个螃蟹都捣碎，比原始人还要野蛮，不是大佬都不敢吃这玩意儿 #蟹酱 #纪录片解说 #地方美食 #招潮蟹 ,https://www.douyin.com/video/7339834366849322290,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/cbb4683294a547248cf26dde6302b15b~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=nPy4sZoaQh3r5ncrYmacfl7bD1s%3D,12.5万,125000,3791,6698,34000
古人炼铁真的是随性而为？一边玩着过家家，一边就把铁给炼了 #非遗传承 #古法炼铁 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7339461176553786662,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b1c24a88456f4683a7ea0a0058339608~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=FjZEcxW4sy4Ym49eB8zQJMwyfx8%3D,1.4万,14000,9,1823,623
老人拿着稻草火烧赤壁，不为青史留名，而只是用命去赌一道美食 #藤壶 #佛手螺 #纪录片解说 #美食 ,https://www.douyin.com/video/7338715980467637516,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/50dc649293c845cd87cdce0b58001338~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=zCBy68l2%2F0ecqZXZkqZpZjdX1mw%3D,4784,4804,92,589,226
自以为伪装天衣无缝的大聪明，却把自己送上了餐桌，成为下酒小菜 #泥螺 #纪录片解说 #赶海 #美食 ,https://www.douyin.com/video/7338349572252650803,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/89981656bb454793bf9ae5aabc085ffd~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=KA8NVb4ly%2FC0zQZDMUKDN34j7fk%3D,3639,3644,143,645,234
以铁为墨以笔为锤，这才是铁画银钩，却让二八少女与炉火相伴一生 #非遗传承 #铁画 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7338006336711462195,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/e17211d61d9c4318b89ac742297f4fe1~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=%2FvCCnEShkGkXWWzGhRfUBEvUJkQ%3D,2443,2446,51,432,126
花3万块买鱼，却只为了路边没人要的鱼骨，这是败家呢还是败家呢 #鱼骨画 #纪录片解说 #民间艺术 #手艺人 ,https://www.douyin.com/video/7337595584750161191,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/5b90270eaa524b149b7d3338e545efd3~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=HESptabTdXjSJpBM6l2fYAV52mM%3D,1.1万,11000,193,1202,575
树名见血封喉，却被拿来做衣服，这得是怎样的胆魄？！ #非遗传承 #树皮衣 #见血封喉 #老手艺 #纪录片解说 ,https://www.douyin.com/video/7337244697980603702,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/8bf4ab8d79ce45c996f4d3aaf6480058~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=8GEomxnMD8vZUj%2FRKnUjkE8WYjM%3D,3416,3416,56,550,132
市面上难觅一根的火柴，却是国货自强运动的老大哥，从辉煌到落寞 #火柴 #纪录片解说 #国货 #老手艺 ,https://www.douyin.com/video/7336878592174951734,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/b4055ee461ce450c8cae4026acf25abf~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=0a9qcQSG6u7oaQvRaRhEfpVzGz4%3D,2.5万,25000,1223,2856,614
中国也有个涮肉之神，但他听后却十动然拒，坚守老北京的讲究劲儿 #非遗传承 #老北京 #纪录片解说 #涮羊肉 ,https://www.douyin.com/video/7336512641432636710,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/0f0700ba844d48589bcab5a2b0d17091~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=K%2BnS%2FPP4gjOCE2sclWVIuNEej%2FQ%3D,12.6万,126000,4759,8240,30000
一指长的面条，转眼间被拉成两人高，在中国每一根面条都不容小觑 #非遗传承 #索面 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7336170491616546074,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/811299d1c9dc4d1b8a9396d2cf813856~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=Pph0I2%2B8ObYwKIJGDss%2FjJB1mas%3D,5307,5306,176,692,301
明明百来块钱能搞定的事，你却非要花上数万，源自南少林的奇术 #非遗传承 #中医正骨 #纪录片解说 #传统手艺 ,https://www.douyin.com/video/7335736606130801971,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/7cfead71fda340a3b204cc2f79212a88~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=1tKblfoDAWncbG5wpfyeo8mA2%2BU%3D,3396,3396,71,675,172
人间至苦莫过黄连，有地方却拿它泡水喝，一口秒懂什么叫良药苦口 #黄连 #中药 #纪录片解说 #非遗传承 ,https://www.douyin.com/video/7335002507753671946,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/61572b0a80164ac9944cabb6ed11ab39~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=w9rCuLpf%2FcYsnsMMrD8xXE5zcBY%3D,4212,4214,73,706,152
以阳土吸水去燥，用阴土制罐炼炭，中医炮制秘法多到超乎你的想象 #非遗传承 #中药炮制 #纪录片解说 #老手艺 ,https://www.douyin.com/video/7334631590322048275,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/f8b1a1e3fbb84bd4bccaf8ad0443cb6e~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=0%2F6rSPPzN9UD7QVzSsT8pnAB0D0%3D,7.3万,73000,1137,5223,4806
你薅的每一撮头发都价值连城，与蛋黄一同炼油，99%的人没听过 #非遗传承 #血余炭 #头发 #纪录片解说 ,https://www.douyin.com/video/7333518024718175499,https://p3-pc-sign.douyinpic.com/tos-cn-i-pk90l89vgd/bb12e1330da644f2aaafda327a65ca34~tplv-dy-cropcenter:323:430.jpeg?biz_tag=pcweb_cover&from=3213915784&s=PackSourceEnum_PUBLISH&sc=cover&se=true&sh=323_430&x-expires=2032959600&x-signature=mdMizpFO6KmFCwtX5tzwc5lUmjE%3D,6546,6550,218,1656,1430
